,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
17251,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
17252,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
17254,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
17255,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
17256,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
17257,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
17258,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17259,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17260,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
17261,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
17262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
17263,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
17264,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
17265,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
17266,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
17267,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17268,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17269,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17270,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
17271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
17273,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
17274,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
17275,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
17276,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
17277,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17278,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17279,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
17280,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
17281,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
17282,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
17283,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
17284,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
17285,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
17286,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17287,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17288,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17289,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
17290,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
17292,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
17293,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
17294,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
17295,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
17296,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17297,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17298,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
17299,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
17300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
17301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
17302,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
17303,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
17304,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
17305,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17306,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17307,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17308,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
17309,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
17311,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
17312,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
17313,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
17314,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
17315,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17316,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17317,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
17318,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
17319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
17320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
17321,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
17322,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
17323,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
17324,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17325,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17326,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17327,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
17328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
17330,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
17331,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
17332,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
17333,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
17334,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17335,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17336,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
17337,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
17338,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
17339,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
17340,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
17341,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
17342,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
17343,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17344,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17345,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17346,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
17347,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
17349,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
17350,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
17351,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
17352,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
17353,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17354,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17355,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
17356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
17357,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
17358,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
17359,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
17360,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
17361,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
17362,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17363,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17364,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17365,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
17366,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
17368,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
17369,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
17370,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
17371,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
17372,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17373,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17374,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
17375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
17376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
17377,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
17378,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
17379,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
17380,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
17381,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17382,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17383,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17384,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
17385,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
17387,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
17388,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
17389,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
17390,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
17391,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17392,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17393,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
17394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
17395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
17396,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
17397,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
17398,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
17399,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
17400,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17401,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17402,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17403,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
17404,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
17406,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
17407,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
17408,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
17409,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
17410,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17411,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17412,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
17413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
17414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
17415,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
17416,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
17417,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
17418,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
17419,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
17420,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
17421,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
17422,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17423,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17424,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
17425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
17426,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
17427,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
17428,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
17429,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
17430,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17431,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17432,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17433,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17434,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17435,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17436,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
17437,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17438,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
17439,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
17440,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
17441,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17442,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17443,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
17444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
17445,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
17446,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
17447,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
17448,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
17449,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17450,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17451,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17452,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17453,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17454,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17455,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
17456,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17457,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
17458,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
17459,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
17460,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17461,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17462,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
17463,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
17464,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
17465,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
17466,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
17467,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
17468,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17469,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17470,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17471,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17472,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17473,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17474,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
17475,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17476,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
17477,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
17478,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
17479,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17480,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17481,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
17482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
17483,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
17484,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
17485,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
17486,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
17487,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17488,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17489,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17490,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17491,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17492,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17493,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
17494,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17495,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
17496,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
17497,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
17498,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17499,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17500,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
17501,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
17502,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
17503,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
17504,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
17505,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
17506,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17507,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17508,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17509,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17510,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17511,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17512,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
17513,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17514,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
17515,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
17516,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
17517,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17518,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17519,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
17520,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
17521,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
17522,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
17523,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
17524,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
17525,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17526,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17527,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17528,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17529,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17530,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17531,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
17532,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17533,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
17534,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
17535,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
17536,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17537,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17538,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
17539,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
17540,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
17541,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
17542,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
17543,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
17544,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17545,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17546,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17547,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17548,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17549,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17550,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
17551,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
17552,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
17553,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
17554,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
17555,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17556,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17557,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
17558,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
17559,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
17560,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
